OBJECTID,Catchment,Comments,DATALOAD,Diameter,Estim_Year,Install_Year,Invert_DN,Invert_UP,Manhole_Down,Manhole_Up,Material,Pipe_Bursted,RefAuto,Relined,Sewer_ID,Sewer_Type,Slope,Total_Length,Original_Material,Original_Diameter,Original_Install_Year,SHAPE.len,_SEWERNAME
5424886,7, ,20170309201124,200,0,1991,0,0,7439,7445,PVC,No,9846,No,74457439,STM,0,79.23999786,PVC,200,1991,79.2418304937487,STORM
5424887,7, ,20170309201124,600,1932,200608,0,0,7393,7303,CIP,No,9845,Yes,73037393,STM,0,86.25,CONC,600,1932,86.2137112065129,STORM
5424888,7,,20170309201124,600,1932,200608,0,0,7394,7393,CIP,No,9844,Yes,73937394,STM,0,84.12000275,CONC,600,1932,84.1163367010238,STORM
5424889,7,,20170309201124,375,0,200608,0,0,7268,7807,CIP,No,11600,Yes,78077268,CMB,0,58.93999863,CONC,375,1911,59.0388228579297,COMBINED
5424890,7,,20170309201124,400,0,1911,0,0,7777,7288,CONC,No,9842,No,72887777,CMB,0,47.24000168,CONC,400,1911,47.2475830069645,COMBINED
5424891,7,,20170309201124,400,0,1911,0,0,7404,7777,CONC,No,9841,No,77777404,CMB,0,73.15000153,CONC,400,1911,73.1472111566805,COMBINED
5424892,2,,20170309201124,250,0,1983,0,0,2034,2023,PVC,No,9955,No,20232034,STM,0,69.18000031,PVC,250,1983,69.1799768719244,STORM
5424893,2, ,20170309201124,200,0,1983,0,0,2034,2025,PVC,No,9954,No,20252034,STM,0,32.90999985,PVC,200,1983,32.9126191604375,STORM
5424894,2, ,20170309201124,300,0,1983,0,0,2035,2034,PVC,No,9953,No,20342035,STM,0,20.11000061,PVC,300,1983,20.1139876702756,STORM
5424895,2, ,20170309201124,300,0,1983,0,0,2036,2035,PVC,No,9952,No,20352036,STM,0,13.40999985,PVC,300,1983,13.4077664060797,STORM
5424896,5,was 53795377. changed b/c MH5379 doesn't exist,20170309201124,375,0,1973,0,0,5377,5542,CONC,No,12145,No,55425377,STM,0,104.54000092,CONC,375,1973,105.045654510836,STORM
5424897,1, ,20170309201124,375,0,1973,0,0,5377,1111,CONC,No,10920,No,11115377,STM,0,12.18999958,CONC,375,1973,12.1892411576767,STORM
5424898,5, ,20170309201124,450,0,1973,0,0,5375,5377,CONC,No,10919,No,53775375,STM,0,99.30000305,CONC,450,1973,99.3106530035927,STORM
5424899,6,,20170309201124,500,1912,1912,0,0,4125,6228,CONC,No,10918,No,62284125,CMB,0,209.03999329,CONC,500,1912,209.04236628014,COMBINED
5424900,4,Remove and replace existing 500mm CONC CMB with new 29.80m 500mm PVC STM (from MH 4125); 2011 Sewer Separation Program; 1631-D-103.dwg,20170309201124,500,1912,1912,0,0,4139,4125,CONC,No,10917,No,41254139,CMB,0,169.77000427,CONC,500,1912,169.772907438142,COMBINED
5424901,4, ,20170309201124,500,1912,1912,0,0,4140,4139,CONC,No,10916,No,41394140,CMB,0,51.50999832,CONC,500,1912,51.51,COMBINED
5424902,5, ,20170309201124,1350,0,1971,0,0,5003,5004,CONC,No,10291,No,50045003,STM,0,15.06000042,CONC,1350,1971,15.0655401496262,STORM
5424903,5, ,20170309201124,400,0,1985,0,0,5047,5048,CONC,No,10288,No,50485047,STM,0,81.81999969,CONC,400,1985,81.8218870474154,STORM
5424904,5, ,20170309201124,400,0,1985,0,0,5050,5047,CONC,No,10287,No,50475050,STM,0,100.58000183,CONC,400,1985,100.507460310168,STORM
5424905,5, ,20170309201124,400,0,1985,0,0,5021,5050,CONC,No,10286,No,50505024,STM,0,89.91000366,CONC,400,1985,89.9660085587885,STORM
5424906,5, ,20170309201124,400,0,1985,0,0,5023,5024,CONC,No,10285,No,50245023,STM,0,27.55999947,CONC,400,1985,27.5692673098144,STORM
5424907,5, ,20170309201124,450,0,1985,0,0,5022,5560,CONC,No,10284,No,55605022,STM,0,43.47999954,CONC,450,1985,35.3700565450495,STORM
5424908,5, ,20170309201124,300,0,1987,0,0,5093,5096,PVC,No,10283,No,50965093,STM,0,83.81999969,PVC,300,1987,83.8200602481292,STORM
5424909,5, ,20170309201124,375,0,1987,0,0,5091,5093,CONC,No,10282,No,50935091,STM,0,34.52000046,CONC,375,1987,34.5281855880091,STORM
5424910,5, ,20170309201124,450,0,1986,0,0,5092,5091,CONC,No,10281,No,50915092,STM,0,37.06000137,CONC,450,1986,37.063647958613,STORM
5424911,5, ,20170309201124,600,0,1986,0,0,5089,5092,CONC,No,10280,No,50925089,STM,0,62.47999954,CONC,600,1986,62.4821614542903,STORM
5424912,5,DWG NO 32-1749-4/32-04 REV D,20170309201124,600,0,1986,0,0,1111,5089,CONC,No,10279,No,50891111,STM,3.8599999,21.34000015,CONC,600,1986,21.3343971088944,STORM
5424913,5, ,20170309201124,250,0,1985,0,0,5103,5104,PVC,No,10278,No,51045103,STM,0,22.86000061,PVC,250,1985,22.8609886050451,STORM
5424914,1, ,20170309201124,300,0,1985,0,0,5103,1111,PVC,No,10277,No,11115103,STM,0,10.65999985,PVC,300,1985,10.6547266506467,STORM
5424915,5, ,20170309201124,450,0,1985,0,0,5101,5103,CONC,No,10276,No,51035101,STM,0,65.52999878,CONC,450,1985,65.5300915610531,STORM
5424916,1, ,20170309201124,300,0,1985,0,0,5101,1111,PVC,No,10275,No,11115101,STM,0,3,PVC,300,1985,3.0004166377355,STORM
5424917,5, ,20170309201124,375,0,1986,0,0,5084,5087,CONC,No,10273,No,50875084,STM,0,40.52999878,CONC,375,1986,40.5323784152867,STORM
5424918,5, ,20170309201124,375,0,1985,0,0,5083,5084,CONC,No,10272,No,50845083,STM,0,20.70000076,CONC,375,1985,20.6941465153797,STORM
5424919,5, ,20170309201124,400,0,1985,0,0,5082,5083,CONC,No,10271,No,50835082,STM,0,56.38000107,CONC,400,1985,56.3841688774429,STORM
5424920,5, ,20170309201124,375,0,1985,0,0,5081,5082,CONC,No,10270,No,50825081,STM,0,17.69000053,CONC,375,1985,17.6818013788188,STORM
5424921,5, ,20170309201124,375,0,1985,0,0,5077,5081,CONC,No,10269,No,50815077,STM,0,39,CONC,375,1985,39.0053791162193,STORM
5424922,5, ,20170309201124,375,0,1985,0,0,5078,5077,CONC,No,10268,No,50775078,STM,0,4.57000017,CONC,375,1985,4.5700437634666,STORM
5424923,5, ,20170309201124,1050,0,1985,0,0,5079,5078,CONC,No,10267,No,50785079,STM,0,27.06999969,CONC,1050,1985,27.0615927099644,STORM
5424924,5, ,20170309201124,1050,0,1985,0,0,5080,5079,CONC,No,10266,No,50795080,STM,0,92.95999908,CONC,1050,1985,92.95993653182,STORM
5424925,5, ,20170309201124,375,0,1985,0,0,5078,5474,CONC,No,10265,No,54745078,STM,0,5.23999977,CONC,375,1985,5.24766614791757,STORM
5424926,5, ,20170309201124,900,0,1985,0,0,5078,5075,CONC,No,10264,No,50755078,STM,0,18.21999931,CONC,900,1985,18.2211882159205,STORM
5424927,5, ,20170309201124,900,0,1985,0,0,5075,5974,CONC,No,10263,No,59745075,STM,0,7.01000023,CONC,900,1985,7.01139786347915,STORM
5424928,6,,20170309201124,250,0,1998,67.88999939,68.31999969,6489,6487,PVC,No,10262,No,64876489,STM,1.17999995,40.40000153,PVC,250,1998,40.4000217425684,STORM
5424929,6,,20170309201124,300,0,1999,66.30999756,68.69999695,6476,6479,PVC,No,10261,No,64796476,STM,3.06999993,76.30000305,PVC,300,1999,75.6178864034826,STORM
5424930,6,,20170309201124,300,0,1999,65.33999634,66.30999756,6475,6476,PVC,No,10259,No,64766475,STM,1.03999996,93.19999695,PVC,300,1999,93.3364884255884,STORM
5424931,8,,20170309201124,375,0,1973,0,0,8039,8040,CONC,No,9391,No,80408039,STM,0,71.62000275,CONC,375,1973,71.6196984076309,STORM
5424932,8,,20170309201124,375,0,1973,0,0,8038,8039,CONC,No,9390,No,80398038,STM,0,39.54000092,CONC,375,1973,39.5393538136374,STORM
5424933,8,,20170309201124,375,0,1973,0,0,7012,8038,CONC,No,9389,No,80387012,STM,0,9.19999981,CONC,375,1973,9.19739637071275,STORM
5424934,7,"Length, invert and slope updated; 457-03 (1910.tif)",20170309201124,600,0,1986,52.54899979,59.56900024,7016,7017,CONC,No,9388,No,70177016,STM,0.06644,105.80999756,CONC,600,1986,106.216502617343,STORM
5424935,7,"Length, invert and slope updated; 457-03 (1910.tif)",20170309201124,600,0,1986,43.85499954,52.54899979,7015,7016,CONC,No,9387,No,70167015,STM,0.07443,115.55000305,CONC,600,1986,115.487018983823,STORM
5424936,7,"Length, invert and slope updated; 457-02 (1909.tif)",20170309201124,600,0,1986,37.04000092,43.93999863,7014,7015,CONC,No,9386,No,70157014,STM,0.12909999,53.45999908,CONC,600,1986,51.8676644414417,STORM
5424937,7,"Length, invert and slope updated; 457-02 (1909.tif)",20170309201124,600,0,1986,35.51599884,36.90000153,7012,7014,CONC,No,9385,No,70147012,STM,0.0793,17.39999962,CONC,600,1986,9.09333822091755,STORM
5424938,7,"Length, invert and slope updated; 457-02 (1909.tif)",20170309201124,600,0,1986,35.51599884,36.90000153,7011,7012,CONC,No,9384,No,70127011,STM,0.13500001,77,CONC,600,1986,82.2827788786937,STORM
5424939,7,"Dia, length, invert and slope updated; SE-020 (1867.tif)",20170309201124,525,0,1986,21.57999992,24.29999924,7007,7011,CONC,No,9383,No,70117007,STM,0.0753,38.25,CONC,525,1986,32.2947317685099,STORM
5424940,7,"Length, invert and slope updated; 457-02 (1909.tif)",20170309201124,450,0,1986,23.95199966,24.40600014,7009,7011,CONC,No,9382,No,70117009,STM,0.0375,16,CONC,450,1986,9.56398974957627,STORM
5424941,7,Invert and slope updated; SE-022 (1864.tif),20170309201124,450,0,1986,21.71999931,24.40999985,7008,7009,CONC,No,9381,No,70097008,STM,0.0792,23.44000053,CONC,450,1986,23.4266082463937,STORM
5424942,7,Invert updated; 457-02 (1909.tif); SE-022 (1864.tif),20170309201124,450,0,1986,14.89299965,21.57999992,7005,7007,CONC,No,9380,No,70077005,STM,0,45.72000122,CONC,450,1986,45.7200699911975,STORM
5424943,7, ,20170309201124,450,0,1986,0,0,7005,7008,CONC,No,9379,No,70087005,STM,0,47.24000168,CONC,450,1986,47.2420204902373,STORM
5424944,7,Invert updated; 457-02 (1909.tif); SE-022 (1864.tif),20170309201124,600,0,1985,7.36000013,14.89299965,7003,7005,CONC,No,9378,No,70057003,STM,0.14030001,56.38000107,CONC,600,1985,56.3831508520054,STORM
5424945,7,457-02 (1909.tif); 1745-05-2009_SWR_MH.pdf,20170309201124,600,0,1985,6.46999979,7.36000013,7806,7003,CONC,No,9377,No,70037806,STM,0.0957,9.30000019,CONC,600,1985,11.3941983873373,STORM
5424946,7,"Length, invert and slope updated; 457-02 (1909.tif)",20170309201124,600,0,1986,1.69000006,6.21999979,8261,7001,CONC,No,9376,No,70018261,STM,0.1287,35.20000076,CONC,600,1986,35.1981108711817,STORM
5424947,8,Invert and slope updated; 4097-01-U-32 (1465.tif; 1413.tif),20170309201124,250,0,1973,35.69208145,36.37483215,8019,8018,PVC,No,9375,No,80188019,STM,0.02,32.56000137,PVC,250,1973,32.5571804676019,STORM
5424948,8,Invert and slope updated; 4097-01-U-32 (1465.tif; 1413.tif),20170309201124,250,0,1973,0,0,8025,8019,PVC,No,9374,No,80198025,STM,0.0208,33.54999924,PVC,250,1973,33.5520044110631,STORM
5424949,8,Invert and slope updated; 4097-01-U-32 (1465.tif; 1413.tif),20170309201124,250,0,1973,41.7454071,42.03192139,8024,8021,PVC,No,9373,No,80218024,STM,0.02,13.56000042,PVC,250,1973,13.5605493988997,STORM
5424950,8,Invert and slope updated; 4097-01-U-32 (1465.tif; 1413.tif),20170309201124,250,0,1973,34.99103928,41.03217697,8025,8024,PVC,No,9372,No,80248025,STM,0.133,45.16999817,PVC,250,1973,45.1797211146771,STORM
5424951,8,Invert and slope updated; 4097-01-U-32 (1465.tif; 1413.tif),20170309201124,250,0,1973,32.43072128,34.9361763,8027,8025,PVC,No,9371,No,80258027,STM,0.029,87.05999756,PVC,250,1973,87.0577561162703,STORM
5424952,7,,20170309201124,200,1932,1932,0,0,7177,7179,VIT,No,7753,No,71797177,CMB,0,110.63999939,VIT,200,1932,110.634415079576,COMBINED
5424953,7, ,20170309201124,200,1932,1932,0,0,7175,7177,VIT,No,7752,No,71777175,CMB,0,91.44000244,VIT,200,1932,91.4465007531726,COMBINED
5424954,7,,20170309201124,200,1932,1932,0,0,7172,7175,VIT,No,7751,No,71757172,CMB,0,90.51999664,VIT,200,1932,90.5092840541787,COMBINED
5424955,7,,20170309201124,200,1932,1932,0,0,7178,7180,VIT,No,7750,No,71807178,CMB,0,110.63999939,VIT,200,1932,110.640775937265,COMBINED
5424956,7, ,20170309201124,200,1932,1932,0,0,7176,7178,VIT,No,7749,No,71787176,CMB,0,91.44000244,VIT,200,1932,91.440139982395,COMBINED
5424957,7,,20170309201124,200,1932,1932,0,0,7174,7176,VIT,No,7748,No,71767174,CMB,0,90.51999664,VIT,200,1932,90.5233610732611,COMBINED
5424958,7, ,20170309201124,200,1932,1932,0,0,7183,7181,VIT,No,7747,No,71817183,CMB,0,110.63999939,VIT,200,1932,110.640775937265,COMBINED
5424959,7,,20170309201124,200,1932,1932,0,0,7185,7183,VIT,No,7746,No,71837185,CMB,0,91.44000244,VIT,200,1932,91.440139982395,COMBINED
5424960,7, ,20170309201124,200,1932,1932,0,0,7187,7185,VIT,No,7745,No,71857187,CMB,0,90.51999664,VIT,200,1932,90.5233610732611,COMBINED
5424961,7, ,20170309201124,200,1932,1932,0,0,7184,7182,VIT,No,7744,No,71827184,CMB,0,110.63999939,VIT,200,1932,110.648492081908,COMBINED
5424962,7,,20170309201124,200,1932,1932,0,0,7186,7184,VIT,No,7743,No,71847186,CMB,0,91.44000244,VIT,200,1932,91.4324236800053,COMBINED
5424963,7, ,20170309201124,200,1932,1932,0,0,7189,7186,VIT,No,7742,No,71867189,CMB,0,90.51999664,VIT,200,1932,90.5222519604986,COMBINED
5424964,3, ,20170309201124,200,0,1946,0,0,3107,3215,VIT,No,7741,No,32153107,CMB,0,26.13999939,VIT,200,1946,26.1431635423106,COMBINED
5424965,3, ,20170309201124,200,0,1946,0,0,3218,3216,VIT,No,7740,No,32163218,CMB,0,87.77999878,VIT,200,1946,87.7804243553197,COMBINED
5424966,3, ,20170309201124,300,0,1946,0,0,3218,3105,VIT,No,7739,No,31053218,CMB,0,46.56000137,VIT,300,1946,46.5569608114619,COMBINED
5424967,3, ,20170309201124,300,0,1946,0,0,3219,3218,VIT,No,7738,No,32183219,CMB,0,62.97999954,VIT,300,1946,62.9875551200394,COMBINED
5424968,3, ,20170309201124,375,0,1946,0,0,3220,3222,VIT,No,7737,No,32223220,CMB,0,61.86999893,VIT,375,1946,61.8719201253687,COMBINED
5424969,3, ,20170309201124,375,0,1946,0,0,3219,3220,VIT,No,7736,No,32203219,CMB,0,10.97000027,VIT,375,1946,10.9641689151527,COMBINED
5424970,3, ,20170309201124,375,0,1946,0,0,3217,3219,VIT,No,7735,No,32193217,CMB,0,43.81999969,VIT,375,1946,43.8141814941236,COMBINED
5424971,3, ,20170309201124,200,0,1946,0,0,3217,3106,VIT,No,7734,No,31063217,CMB,0,92.69999695,VIT,200,1946,92.7037307771376,COMBINED
5424972,3, ,20170309201124,375,0,1946,0,0,2226,3217,VIT,No,7733,No,32172226,CMB,0,36.65999985,VIT,375,1946,36.6619639408475,COMBINED
5424973,3, ,20170309201124,200,0,1946,0,0,3236,3237,VIT,No,7732,No,32373236,CMB,0,91.44000244,VIT,200,1946,91.4413806763656,COMBINED
5424974,3, ,20170309201124,200,0,201209,0,0,3235,3236,HDPE,Yes,7731,No,32363235,CMB,0,60.95999908,VIT,200,1946,60.9619061381778,COMBINED
5424975,3, ,20170309201124,200,0,1946,0,0,3234,3235,VIT,No,7730,No,32353234,CMB,0,27.5,VIT,200,1946,27.501134522052,COMBINED
5424976,3, ,20170309201124,250,0,1946,0,0,3234,3233,VIT,No,7729,No,32333234,CMB,0,52.56999969,VIT,250,1946,52.5721028683464,COMBINED
5424977,3, ,20170309201124,150,0,1955,0,0,3241,3239,VIT,No,7728,No,32393241,CMB,0,30.47999954,VIT,150,1955,30.4731816520691,COMBINED
5424978,3, ,20170309201124,200,0,1955,0,0,3242,3241,VIT,No,7727,No,32413242,CMB,0,46.63000107,VIT,200,1955,46.6280301964387,COMBINED
5424979,3, ,20170309201124,200,0,1955,0,0,3244,3242,VIT,No,7726,No,32423244,CMB,0,81.98999786,VIT,200,1955,81.9926728433706,COMBINED
5424980,3, ,20170309201124,200,0,1955,0,0,3246,3244,VIT,No,7725,No,32443246,CMB,0,79.84999847,VIT,200,1955,79.8452565904826,COMBINED
5424981,3, ,20170309201124,250,0,1955,0,0,3247,3246,VIT,No,7724,No,32463247,CMB,0,78.01999664,VIT,250,1955,78.0257624121674,COMBINED
5424982,3, ,20170309201124,250,0,1955,0,0,3248,3247,VIT,No,7723,No,32473248,CMB,0,45.72000122,VIT,250,1955,45.7238373280284,COMBINED
5424983,3, ,20170309201124,300,0,1955,0,0,3249,3248,VIT,No,7722,No,32483249,CMB,0,40.84000015,VIT,300,1955,40.8401469145252,COMBINED
5424984,3, ,20170309201124,300,0,1955,0,0,3250,3249,VIT,No,7721,No,32493250,CMB,0,13.64999962,VIT,300,1955,13.6513808825335,COMBINED
5424985,3, ,20170309201124,300,0,1955,0,0,3251,3250,VIT,No,7720,No,32503251,CMB,0,54.25,VIT,300,1955,54.2581431676389,COMBINED
5424986,3, ,20170309201124,200,0,201108,0,0,3243,3240,HDPE,Yes,7719,No,32403243,CMB,0,98.13999939,VIT,200,1955,98.1319784779661,COMBINED
5424987,3, ,20170309201124,200,0,201108,0,0,3245,3243,CIP,No,7718,Yes,32433245,CMB,0,91.44000244,VIT,200,1955,91.4428592072667,COMBINED
5424988,3, ,20170309201124,200,0,1955,0,0,3254,3245,VIT,No,7717,No,32453254,CMB,0,91.44000244,VIT,200,1955,91.4413806763656,COMBINED
5424989,3, ,20170309201124,200,0,1955,0,0,3291,3254,VIT,No,7716,No,32543291,CMB,0,77.41000366,VIT,200,1955,77.4135905380961,COMBINED
5424990,3, ,20170309201124,200,0,1955,0,0,3251,3291,VIT,No,8005,No,32913251,CMB,0,10.65999985,VIT,200,1955,10.6515210181457,COMBINED
5424991,3, ,20170309201124,375,0,1955,0,0,3252,3251,VIT,No,8004,No,32513252,CMB,0,55.15999985,VIT,375,1955,55.156037747467,COMBINED
5424992,3, ,20170309201124,200,0,1955,0,0,3252,3253,VIT,No,8003,No,32533252,CMB,0,13.80000019,VIT,200,1955,13.8017100389771,COMBINED
5424993,3, ,20170309201124,200,0,1955,0,0,3263,3266,VIT,No,8002,No,32663263,CMB,0,100.58000183,VIT,200,1955,100.579187707995,COMBINED
5424994,3, ,20170309201124,200,0,1955,0,0,3261,3263,VIT,No,8001,No,32633261,CMB,0,77.72000122,VIT,200,1955,77.7259699199695,COMBINED
5424995,3, ,20170309201124,200,0,1955,0,0,3260,3261,VIT,No,8000,No,32613260,CMB,0,77.72000122,VIT,200,1955,77.7196764017967,COMBINED
5424996,3, ,20170309201124,200,0,1955,0,0,3253,3260,VIT,No,7999,No,32603253,CMB,0,74.66999817,VIT,200,1955,74.6695453314134,COMBINED
5424997,3, ,20170309201124,375,0,1955,0,0,3255,3252,VIT,No,7998,No,32523255,CMB,0,63.38999939,VIT,375,1955,63.3884674053569,COMBINED
5424998,3, ,20170309201124,200,0,1955,0,0,3255,3256,VIT,No,7997,No,32563255,CMB,0,13.82999992,VIT,200,1955,13.8250678117686,COMBINED
5424999,3, ,20170309201124,200,0,201108,0,0,3264,3267,HDPE,Yes,7996,No,32673264,CMB,0,91.44000244,VIT,200,1955,91.4413806763656,COMBINED
5425000,3, ,20170309201124,200,0,201108,0,0,3259,3264,CIP,No,7995,Yes,32643259,CMB,0,93.56999969,VIT,200,1955,93.5684391234566,COMBINED
5425001,3, ,20170309201124,200,0,201208,0,0,3256,3259,CIP,No,7994,Yes,32593256,CMB,0,91.44000244,VIT,200,1955,91.4413806763656,COMBINED
5425002,3, ,20170309201124,450,0,1955,0,0,3257,3255,VIT,No,7993,No,32553257,CMB,0,52.72999954,VIT,450,1955,52.735294632722,COMBINED
5425003,3, ,20170309201124,450,0,1955,0,0,3273,3257,VIT,No,7992,No,32573273,CMB,0,55.02000046,VIT,450,1955,55.0158377196967,COMBINED
5425004,3, ,20170309201124,200,0,201107,0,0,3265,3268,HDPE,Yes,7991,No,32683265,CMB,0,77.72000122,VIT,200,1955,77.7196764017967,COMBINED
5425005,6,SCALED LENGTH OFF OF AS-BUILT PLAN.  LENGTH CUT OFF ON DRAWING,20170309201124,375,0,1999,67.12000275,67.30000305,6383,6491,CONC,No,8254,No,64916383,CMB,1.63999999,11,CONC,375,1999,11.134068586101,COMBINED
5425006,4,VIDEO TAPE NUMBER - A&A TESTING TAPE 2179,20170309201124,200,,200006,61.45000076,64.40000153,4227,4228,FF,No,11220,Yes,42284227,CMB,4.17999983,70.59999847,UL,200,2000,71.0731693397726,COMBINED
5425007,3,,20170309201124,0,1930,1930,,,3601,3602,VIT,No,11389,No,36023601,CMB,,46.31999969,VIT,0,1930,46.3295148285626,COMBINED
5425008,3,,20170309201124,200,1930,1930,,,3600,3601,VIT,No,11391,No,36013600,CMB,,69.19999695,VIT,200,1930,69.2000171307782,COMBINED
5425009,3,,20170309201124,200,1930,1930,,,6338,3600,VIT,No,11392,No,36006338,CMB,,56.22999954,VIT,200,1930,56.2375561347575,COMBINED
5425010,3,,20170309201124,200,,1981,,,3274,3333,VIT,No,11393,No,33333274,CMB,,88.34999847,VIT,200,1981,88.3851141312834,COMBINED
5425011,4,VIDEO TAPE NUMBER - A&A TESTING TAPE 2179; NO INVERT DATA AVAILABLE FOR MH 4480,20170309201124,200,,200006,,71.12000275,4480,4191,FF,No,11218,Yes,41914480,CMB,,83.59999847,UL,200,2000,83.525326893823,COMBINED
5425012,4,,20170309201124,200,0,200912,0,0,4191,4187,HDPE,Yes,11629,No,41874191,CMB,0.0368,140.91999817,VIT,150,1941,140.916792824702,COMBINED
5425013,4,VIDEO TAPE NUMBER - PRISM - BAR 01 - 5; UNABLE TO COMPUTE SLOPE AS NO INVERT DATA AVAILABLE FOR MH 4481,20170309201124,200,,200006,,97.47000122,4481,4305,HDPE,Yes,11216,No,43054481,CMB,,87.5,HDPE,200,2000,84.2967226388429,COMBINED
5425014,4,VIDEO TAPE NUMBER - PRISIM - BAR 01 - 4; UNABLE TO COMPUTE SLOPE INVERT DATA UNAVAILABLE FOR MH 4481,20170309201124,200,,200006,94.05999756,,4309,4481,HDPE,Yes,11217,No,44814309,CMB,,68.09999847,HDPE,200,2000,68.1000348726049,COMBINED
5425015,6,VIDEO TAPE NUMBER - MT U/G 0104G - 150,20170309201124,150,,200005,,,6802,6255,CIP,No,11214,Yes,62556802,CMB,,76.80000305,CIPP,150,2000,76.5369152440834,COMBINED
5425016,6,VIDEO TAPE NUMBER - MT U/G 0104G - 148,20170309201124,150,,200005,,,6254,6802,CIP,No,11215,Yes,68026254,CMB,,65.83999634,CIPP,150,2000,65.8412256271859,COMBINED
5425017,6, ,20170309201124,150,1943,1943,0,0,6068,6069,VIT,No,8239,No,60696068,CMB,0,21.32999992,VIT,150,1943,21.3325221199932,COMBINED
5425018,6, ,20170309201124,150,1943,1943,0,0,6823,6068,VIT,No,8238,No,60686823,CMB,0,20.69000053,VIT,150,1943,20.6879814215887,COMBINED
5425019,6, ,20170309201124,200,1943,1943,0,0,6066,6067,VIT,No,8237,No,60676066,CMB,0,60,VIT,200,1943,59.9976082856642,COMBINED
5425020,6, ,20170309201124,150,1943,1943,0,0,6064,6063,VIT,No,8236,No,60636064,CMB,0,147.21000671,VIT,150,1943,147.211201000467,COMBINED
5425021,6,,20170309201124,200,1943,200707,0,0,6822,6064,HDPE,Yes,8235,No,60646822,CMB,0,75,VIT,150,1943,75.0000107473326,COMBINED
5425022,6, ,20170309201124,200,1943,1943,0,0,6070,6066,VIT,No,8234,No,60666070,CMB,0,95.69999695,VIT,200,1943,95.7025569146405,COMBINED
5425023,6, ,20170309201124,150,1943,1943,0,0,6072,6073,VIT,No,10037,No,60736072,CMB,0,114.66000366,VIT,150,1943,114.654811499562,COMBINED
5425024,6, ,20170309201124,200,1943,200508,0,0,6070,6071,HDPE,Yes,10036,No,60716070,CMB,0,132.66000366,VIT,150,1943,132.661206085276,COMBINED
5425025,6, ,20170309201124,200,1943,1943,0,0,6088,6070,VIT,No,10035,No,60706088,CMB,0,48.45999908,VIT,200,1943,48.4549739448903,COMBINED
5425026,6, ,20170309201124,150,1943,1943,0,0,6091,6074,VIT,No,10034,No,60746091,CMB,0,27.43000031,VIT,150,1943,27.4348573898244,COMBINED
5425027,6, ,20170309201124,150,1943,1943,0,0,6090,6091,VIT,No,10033,No,60916090,CMB,0,138.97999573,VIT,150,1943,138.978335002259,COMBINED
5425028,6, ,20170309201124,150,1943,1943,0,0,6088,6090,VIT,No,10032,No,60906088,CMB,0,138.75999451,VIT,150,1943,138.757184318507,COMBINED
5425029,6, ,20170309201124,200,1943,1943,0,0,6089,6088,VIT,No,10031,No,60886089,CMB,0,46.93000031,VIT,200,1943,46.927461043615,COMBINED
5425030,6, ,20170309201124,150,0,1911,0,0,6089,6085,VIT,No,10030,No,60856089,CMB,0,67.75,VIT,150,1911,67.7501682654737,COMBINED
5425031,6, ,20170309201124,150,1943,1943,0,0,6081,6080,VIT,No,10029,No,60806081,CMB,0,112.76999664,VIT,150,1943,112.764945794338,COMBINED
