BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,BLDGNAM,BLDGAGE,DEVELOPER,ARCHITECT,MOVED
1227,3307000,,121,E COLUMBIA ST,Saint Mary The Virgin Church,1865,SAINT MARY CHURCH,"WHITE, RICHARD",0
3852,7241000,,124,E COLUMBIA ST,,1973,,,0
1226,3306000,,125,E COLUMBIA ST,,1927,ST. MARY'S CHURCH,,0
1225,3304000,,129,E COLUMBIA ST,,1998,COLBECK TERRACE,SIEGFRIED TOEWS,0
3854,7244000,,130,E COLUMBIA ST,,1968,,,0
1258,3339000,,131,E COLUMBIA ST,,1946,J.A. DUNN,,0
1259,3340000,,135,E COLUMBIA ST,,1947,H. DUNN,,0
1271,3351000,,141,E COLUMBIA ST,,1968,REYNOLDS CONCRETE,CARLBERG JACKSON,0
1287,3370000,,145,E COLUMBIA ST,,1973,CHASTON INDUSTRIAL,"YAMAUCHI, J.K.",0
11849,2602501,,180,E COLUMBIA ST,,2015,Wesgroup,IBI Group,0
9206,2601000,,200,E COLUMBIA ST,,2011,WESGROUP,HENRIQUEZ-IBI PARTNR,0
1300,3386000,,209,E COLUMBIA ST,,1943,AUGUSTUS LEGGE,,0
1299,3385000,,213,E COLUMBIA ST,,1972,S. MORITA,,0
1328,3418000,,219,E COLUMBIA ST,,1877,PAUL MURRAY,,0
1330,3424000,,227,E COLUMBIA ST,,1938,W.A. BAILEY,,0
1331,3426000,,237,E COLUMBIA ST,,1983,ROBCO DEVELOPMENTS,"ROBERTS, CECIL F.",0
1359,3464000,,245,E COLUMBIA ST,KEARY MEDICAL CENTRE,1979,INTEGRATED CONSTUC,HAMILTON DOYLE,0
9352,2606000,,290,E COLUMBIA ST,TRANSLINK BUILDING,2013,WESGROUP,HENRIQUEZ-IBI PRTNRS,0
1354,3456000,,301,E COLUMBIA ST,COLUMBIA MEDICAL BUILDING,1996,CMD PACIFIC HOLDINGS,WAISMAN DEWAR GROUT,0
1355,3457000,,321,E COLUMBIA ST,WELCH BLOCK,1911,C.A. WELCH,C.H. CLOW,0
1356,3458000,,327,E COLUMBIA ST,,1955,J.S. CHEAL,,0
722,2704000,,330,E COLUMBIA ST,Power Plant,1971,ROYAL COLUMBIAN HSPT,,0
721,2704000,,330,E COLUMBIA ST,1965 Building,1965,ROYAL COLUMBIAN HSPT,,0
719,2704000,,330,E COLUMBIA ST,Emergency Building,1987,ROYAL COLUMBIAN HSPT,DODSON & MOROZ,0
718,2704000,,330,E COLUMBIA ST,Health Care Centre,1978,ROYAL COLUMBIAN HSPT,"THOMPSON,BERWICK,PRA",0
720,2704000,,330,E COLUMBIA ST,Nursing Tower Unit C,1992,ROYAL COLUMBIAN HSPT,J. ERB,0
725,2750000,,402,E COLUMBIA ST,ELIZABETH FRY BUILDING,1965,SAPPERTON MEDICAL SY,"WYLIE, G. DOUGLAS",0
1384,3575000,,403,E COLUMBIA ST,Knox Presbyterian Church,1891,KNOX PRESBYTERIAN CH,"GRANT, GEORGE W.",0
726,2751000,,406,E COLUMBIA ST,,1945,A.G. LARKIN,,0
1385,3581000,,415,E COLUMBIA ST,SAN MARINO,2007,DCP DEVELOPMENTS,DOUG MASSIE,0
727,2755000,,416,E COLUMBIA ST,,1948,E. NORDMAN,,0
1392,3603000,,421,E COLUMBIA ST,,1925,W.E. GIBBENS,,1927
728,2756000,,422,E COLUMBIA ST,APARTMENTS,1942,GERALD BERT HOBBIS,"LANGLEY, E. M.",0
1391,3601000,,425,E COLUMBIA ST,,1946,G. HOBBIS,,0
1397,3618000,,427,E COLUMBIA ST,BANK OF MONTREAL,1958,BANK OF MONTREAL,,0
1398,3619000,,431,E COLUMBIA ST,,1972,HOBBIS BROTHERS,POUL HANSEN,0
729,2758000,,434,E COLUMBIA ST,,1947,G. HOBBIS,,0
1399,3621000,,437,E COLUMBIA ST,,1949,J. HIGGENBOTTOM,,0
1424,3665000,,441,E COLUMBIA ST,,1953,,,0
730,2758000,,442,E COLUMBIA ST,,1930,GUS POUSETT,,0
731,2762000,,444,E COLUMBIA ST,CANADIAN IMPERIAL BANK OF COMMERCE,1959,BANK OF COMMERCE,McCARTER & NAIRNE,0
744,2778000,,450,E COLUMBIA ST,SAPPERTON SHOP EASY,1954,B. & K. STORES,"MENZIES, ALLEN",0
745,2780000,,452,E COLUMBIA ST,,2006,RUSSELL PROTHETICS,ERIC PATTISON,0
1409,3638001,,453,E COLUMBIA ST,,1946,S. CHAPMAN,,0
1410,3639000,,455,E COLUMBIA ST,APARTMENTS,1991,ABLE DEVELOPMENTS I.,"YIP, HIN-FONG",0
1411,3640000,,457,E COLUMBIA ST,,1954,N. WILLIAMS,,0
1425,3666000,,459,E COLUMBIA ST,,1986,HEBRON HOLDINGS,"YAMAUCHI, J.K.",0
746,2781000,,460,E COLUMBIA ST,,1974,HOBBIS BROTHERS,,0
1426,3667000,,461,E COLUMBIA ST,APOLLO BUILDING,1970,ART OTTO,POUL HANSEN,0
747,2782000,,466,E COLUMBIA ST,,1945,F. MAY,,0
1427,3669000,,467,E COLUMBIA ST,,1951,OVERWAITEA STORES,"NICOL, J.D.",0
748,2782000,,470,E COLUMBIA ST,,1954,WING WOU YOUNG,,0
749,2783000,,474,E COLUMBIA ST,APARTMENTS,1946,F. BAYLISS,,0
8760,2784000,,478,E COLUMBIA ST,,1946,MR. EVANS,"VICK, R.E.",0
8761,2785000,,480,E COLUMBIA ST,APARTMENTS,1912,J.A. CUSTANCE,,0
752,2786000,,484,E COLUMBIA ST,,1944,H. HANSON,,0
1428,3671000,,485,E COLUMBIA ST,,2005,JOSHUA DEVELOPMENT,MICHAEL BARLEY,0
753,2787000,,496,E COLUMBIA ST,BRAID STREET SERVICE STATION,1992,CHEVRON CANADA,CHEVRON CANADA,0
1006,3072000,,502,E COLUMBIA ST,,1969,IMPERIAL OIL,G.D. WYLIE,0
1007,3074000,506/508/510/512/514/516,506,E COLUMBIA ST,,1981,OAKVALE HOMES LTD.,SCANPLAN,0
1008,3077000,,520,E COLUMBIA ST,,1994,A. ZENAIDA,ZENY ALAFRIZ,0
1009,3078000,,524,E COLUMBIA ST,,1972,A. GIRASOLI,,0
1010,3079000,,526,E COLUMBIA ST,,1990,K. SINGH,,0
1469,3726004,,527,E COLUMBIA ST,,1986,SANGHA HOME BUILDERS,,0
1011,3080000,,528,E COLUMBIA ST,,2006,MILAGRO GIROUX,APEX DESIGN,0
1468,3726003,,529,E COLUMBIA ST,,1987,SANGHA HOME BUILDERS,"VAHNA, M.",0
1012,3081000,,530,E COLUMBIA ST,,1929,J.D. WARNOCK,,0
1467,3726002,,531,E COLUMBIA ST,,1987,SANGHA HOME BUILDERS,"VAHNA, M.",0
1466,3726001,,535,E COLUMBIA ST,,1986,SANGHA HOME BUILDERS,"VAHNA, M.",0
1503,3748000,,543,E COLUMBIA ST,,1953,O. SKAALERAD,,0
1504,3749000,,545,E COLUMBIA ST,,1938,C.H. HARRIS,,0
1522,3768000,,551,E COLUMBIA ST,,1926,WARREN H. MILLER,,0
1523,3770000,,553,E COLUMBIA ST,,1980,DENNIS DINEEN,,0
1524,3771000,,555,E COLUMBIA ST,,1936,G.A. HALL,,0
1525,3772000,,557,E COLUMBIA ST,,1992,DAN CORSIE,,0
1526,3773001,,559,E COLUMBIA ST,,1988,SANGHA HOME BUILDERS,"VAYNA, J.",0
1527,3773002,,561,E COLUMBIA ST,,1988,SANGHA HOME BUILDERS,"VAYNA, J.",0
1528,3776000,,565,E COLUMBIA ST,,1927,WARREN H. MILLER,,0
1539,3790001,,601,E COLUMBIA ST,,1987,HAROLD DION,JENISH HOUSE DESIGN,0
1540,3790002,,603,E COLUMBIA ST,,1987,HAROLD DION,JENISH HOUSE DESIGN,0
1541,3792001,,605,E COLUMBIA ST,,1987,SANGHA HOME BUILDERS,"VAYNA, J.",0
1542,3792002,,607,E COLUMBIA ST,,1987,SANGHA HOME BUILDERS,"VAYNA, J.",0
553,1543000,,609,E COLUMBIA ST,,1946,M.W. GRAHAM,,0
554,1544000,,613,E COLUMBIA ST,,1947,A. ZIRK,,0
9073,1545000,,615,E COLUMBIA ST,,1929,A.H. McQUARRIE,,0
540,1530000,,621,E COLUMBIA ST,,1946,J. KUCY,,0
541,1531000,,625,E COLUMBIA ST,,1954,WERNING BROTHERS,,0
542,1532000,,627,E COLUMBIA ST,,1948,W. GARDECKY,,0
537,1525000,,629,E COLUMBIA ST,,1984,JACK SCHWARZ,,0
8956,1526000,,633,E COLUMBIA ST,,1911,J.C. HENDERSON,,0
539,1527000,,635,E COLUMBIA ST,,1980,DANIELE INVESTMENTS,,0
520,1504000,,639,E COLUMBIA ST,,1955,G. MURTAUGH,,0
521,1505000,,641,E COLUMBIA ST,,1951,A. HAMILTON,,0
522,1506000,,645,E COLUMBIA ST,,1953,E. DIENO,,0
523,1507000,,647,E COLUMBIA ST,,1951,G. GRACEY,,0
524,1508000,,651,E COLUMBIA ST,,1955,H.S. SALTZ,,0
519,1501000,,655,E COLUMBIA ST,,1905,,,0
518,1500000,,661,E COLUMBIA ST,,1900,,,0
2122,4455000,,104,E DURHAM ST,,1952,E. NORDMAN,,0
9088,4438000,,105,E DURHAM ST,,1953,E. SUNDMAN,,0
9091,4454000,,108,E DURHAM ST,,1986,J.S. MAHAL,KINGSWAY PLANS,0
2106,4439000,,109,E DURHAM ST,,1952,L. WINZOSKI,,0
2107,4440000,,111,E DURHAM ST,,1953,O.LAGER & L. HALSETH,,0
2120,4453000,,112,E DURHAM ST,,1974,L. OSTBY,,0
2119,4452000,,114,E DURHAM ST,,1952,L.S. GAUETTE,,0
2108,4441000,,115,E DURHAM ST,,1954,F. WESTERLUND,,0
2118,4451000,,116,E DURHAM ST,,1952,L. WINZOSKI,,0
2109,4442000,,117,E DURHAM ST,,1952,F. BOND,,0
2117,4450000,,120,E DURHAM ST,,1953,R.M. PALM,,0
2110,4443000,,121,E DURHAM ST,,1953,F. WESTERLUND,,0
2116,4449000,,122,E DURHAM ST,,1952,E.W. MCKELLAR,,0
2111,4444000,,123,E DURHAM ST,,1952,L. WINZOSKI,,0
2115,4448000,,126,E DURHAM ST,,1951,E.W. MCKELLAR,,0
2112,4445000,,127,E DURHAM ST,,1952,J. WOLSTENCROFT,,0
2114,4447000,,128,E DURHAM ST,,1952,D. ANDERSON,,0
2113,4446000,,129,E DURHAM ST,,1952,E. SUNDMAN,,0
2149,4479000,,132,E DURHAM ST,,1952,R. MANNERING,,0
2148,4478000,,135,E DURHAM ST,,1952,J. SIKORA,,0
2150,4480000,,136,E DURHAM ST,,1952,A. ZIRK,,0
2151,4481000,,138,E DURHAM ST,,1944,J. COBBAN,,1952
2147,4477000,,139,E DURHAM ST,,1951,R.R. BIRD,,0
2146,4476000,,141,E DURHAM ST,,1951,E.R. PHELAN,,0
2152,4482000,,142,E DURHAM ST,,1952,W.J. FRY,,0
2153,4483000,,144,E DURHAM ST,,1958,A. INDRIDSON,,0
2154,4484000,,146,E DURHAM ST,,1953,W.C. BROWNLEE,,0
2155,4485000,,202,E DURHAM ST,,1954,F. WESTERLUND,,0
2143,4473000,,205,E DURHAM ST,,1951,W. COPPING,,0
2142,4472000,,207,E DURHAM ST,,1953,A. NIKKEL,,0
2156,4486000,,208,E DURHAM ST,,1953,L. WINZOSKI,,0
2157,4487000,,210,E DURHAM ST,,1952,N.A. NELSON,,0
6507,11220000,,3,E EIGHTH AVE,,1998,CHEVRON,CHEVRON,0
6496,11192000,,39,E EIGHTH AVE,,1967,VALLEY MORTGAGE CO.,,0
6497,11193000,,45,E EIGHTH AVE,,1968,VALLEY MORTGAGE CO.,,0
6498,11194000,,49,E EIGHTH AVE,,1967,W. EADY,,0
6499,11195000,,53,E EIGHTH AVE,,1967,J. KOTETCHUK,,0
6500,11196000,,57,E EIGHTH AVE,,1966,VALLEY MORTGAGE CO.,,0
6501,11197000,,61,E EIGHTH AVE,,1966,VALLEY MORTGAGE CO.,,0
6505,11218000,,65,E EIGHTH AVE,,1966,VALLEY MORTGAGE CO,,0
6506,11219000,,95,E EIGHTH AVE,,1971,SENTINAL CONSTRUCTIO,,0
2569,4940000,,104,E EIGHTH AVE,,1959,GRELISH CONSTRUCTION,,0
2621,5023000,,107,E EIGHTH AVE,,1959,M. & E. SHEHOWSKY,,0
2571,4942000,,108,E EIGHTH AVE,,1947,W.H. ELLIS,,0
2622,5024000,,111,E EIGHTH AVE,,1959,N. ANDERSON,,0
9087,4943000,,112,E EIGHTH AVE,,1945,R.T. FRANKLIN,,0
2573,4944000,,114,E EIGHTH AVE,,1950,A. ANDREWS,,0
2574,4945000,,116,E EIGHTH AVE,,1946,J. SIGSWORTH,,0
2623,5025000,,117,E EIGHTH AVE,,1959,R. POIRIER,,0
2624,5026000,,119,E EIGHTH AVE,,1958,CHRIS MIDE,,0
2575,4946000,,120,E EIGHTH AVE,,1948,J.A. BRAGER,,0
2576,4947000,,122,E EIGHTH AVE,,1944,R.T. ROSS,,0
2625,5027000,,123,E EIGHTH AVE,,1957,G. MCWAINE,,0
2577,4948000,,126,E EIGHTH AVE,,1944,HARRY CHAPMAN,,0
2626,5028000,,127,E EIGHTH AVE,,1963,M. DELAMOTHE,,0
2578,4949000,,128,E EIGHTH AVE,,1944,E.C. LORD,,0
2133,4466000,,132,E EIGHTH AVE,,1952,E. NORDMAN,,0
2674,5141000,,135,E EIGHTH AVE,,1954,P. SHATZKO,,0
2134,4467000,,136,E EIGHTH AVE,,1951,L. WINZOSKI,,0
2675,5142000,,137,E EIGHTH AVE,,1954,E. NORDMAN,,0
2135,4468000,,140,E EIGHTH AVE,,1968,J. MURPHY,,0
2676,5143000,,141,E EIGHTH AVE,,1953,L. WINZOSKI,,0
2677,5144000,,143,E EIGHTH AVE,,1955,L.A. EARLE,,0
2136,4469000,,144,E EIGHTH AVE,,1952,E. NORDMAN,,0
2137,4470000,,202,E EIGHTH AVE,,1954,L. OSTBY,,0
2138,4470001,,206,E EIGHTH AVE,,1951,W. LANGLANDS,,0
2697,5164000,,207,E EIGHTH AVE,,1954,E. ANDERSON,,0
2698,5165000,,209,E EIGHTH AVE,,1954,M. PAPPAJOHN,,0
2139,4470002,,210,E EIGHTH AVE,,1952,T. EVANS,,0
2699,5166000,,211,E EIGHTH AVE,,1954,N. NELSON,,0
2140,4470003,,214,E EIGHTH AVE,,1952,W.E. MANZER,,0
2172,4495003,,220,E EIGHTH AVE,,1954,E. NORDMAN,,0
2363,4705000,,221,E EIGHTH AVE,,1947,E. BRUNBRACK,,0
2362,4704000,,223,E EIGHTH AVE,,1947,S. CARLSON,,0
2173,4495005,,224,E EIGHTH AVE,,1952,L. WINZOSKI,,0
2361,4703000,,227,E EIGHTH AVE,,1947,S. CARLSON,,0
2360,4702000,,231,E EIGHTH AVE,,1943,GRACE STEWART,,0
2175,4498000,,232,E EIGHTH AVE,,1953,R. WULFF,,0
9251,4499000,,234,E EIGHTH AVE,,2011,PAVITTAR PANGLI,FUHO DESIGN,0
2177,4500000,,238,E EIGHTH AVE,,1952,S. CARLSON,,0
2402,4751000,,239,E EIGHTH AVE,,1948,W. ELLIOB,,0
9102,4502000,,240,E EIGHTH AVE,,1952,E. NORDMAN,,0
2403,4752000,,243,E EIGHTH AVE,,1948,A. ZIRK,,0
2179,4504000,,244,E EIGHTH AVE,,1952,E. SUNDMAN,,0
2404,4753000,,245,E EIGHTH AVE,,1932,PAULI KAPILS,,0
2405,4754000,,249,E EIGHTH AVE,,1932,KOSTI PALM,,0
2180,4505000,,250,E EIGHTH AVE,,1951,C. LISETH,,0
2406,4755000,,253,E EIGHTH AVE,,1941,C. LISETH,,0
2195,4524000,,302,E EIGHTH AVE,,1966,ELLEN WENZEL,,0
2196,4525000,,304,E EIGHTH AVE,,1966,ELLEN WENZEL,,0
2765,5247000,,305,E EIGHTH AVE,,1926,CARL MATTSON,,0
9101,4526000,,306,E EIGHTH AVE,,1976,H. KULAK,,0
2198,4527000,,308,E EIGHTH AVE,,1931,B. CATHERALL,,0
2764,5246000,,309,E EIGHTH AVE,,1978,ERIC MATTS,,0
2199,4528000,,310,E EIGHTH AVE,,1947,E. SUNDMAN,,0
2200,4529000,,312,E EIGHTH AVE,,1933,H. WOOD,,0
2202,4531000,,314,E EIGHTH AVE,,1948,E. SUNDMAN,,0
2763,5245000,,315,E EIGHTH AVE,,1936,G.C. BUTLER,,0
2762,5244000,,319,E EIGHTH AVE,,1938,G.A. LUSK,,0
2780,5264000,,325,E EIGHTH AVE,,1947,S.C. CARLSEN,,0
2781,5265000,,327,E EIGHTH AVE,,1947,F. WILLOUGHBY,,0
11943,5266000,,331,E EIGHTH AVE,,2016,Gurmukh Bhogal,,0
2783,5267000,,333,E EIGHTH AVE,,1946,R. & M. HANNEN,,0
2241,4582000,,334,E EIGHTH AVE,,1970,WILLIAM PROST,,0
2242,4583000,,338,E EIGHTH AVE,,1949,R.P. MILLER,,0
2785,5269000,,339,E EIGHTH AVE,,1946,M. HYDE,,0
2243,4585000,,340,E EIGHTH AVE,,1911,CHEAL,,0
2244,4586000,,342,E EIGHTH AVE,ARCHIE MILLER HOUSE,1912,T. CHEAL,,0
2786,5270000,,343,E EIGHTH AVE,,1946,J.G. MOUAT,,0
2245,4587000,,344,E EIGHTH AVE,,1909,ED J. CHEAL,,0
2787,5271000,,345,E EIGHTH AVE,,1948,R. GIBEAULT,,0
2246,4588000,,346,E EIGHTH AVE,,1923,,,0
2247,4588001,,348,E EIGHTH AVE,,1975,LORNE CHORNEY,,0
2788,5272000,,349,E EIGHTH AVE,,1948,OBAL & MILLIKEN,,0
2248,4589001,,350,E EIGHTH AVE,,1990,DAN CORSIE,,0
2789,5273000,,351,E EIGHTH AVE,,1946,E.A. LEHMAN,,0
2249,4589002,,352,E EIGHTH AVE,,1990,DAN  CORSIE,,0
2790,5274000,,353,E EIGHTH AVE,,1947,G.E. LEACH,,0
2250,4590000,,354,E EIGHTH AVE,,1994,G. & G. FRANKLEN,,0
2251,4590001,,356,E EIGHTH AVE,,1994,G. & G. FRANKLEN,,0
2252,4592000,,358,E EIGHTH AVE,,1969,AL JOHNSON,,0
1766,4083000,,411,E EIGHTH AVE,,1907,ROBERT WINTHRIP,,0
1765,4082000,,415,E EIGHTH AVE,,1949,D. LAMBERT,,0
1764,4081000,,419,E EIGHTH AVE,,1949,R. COULTER,,0
1763,4080000,,423,E EIGHTH AVE,,1946,R.G. BUTLER,,0
1717,4034000,,424,E EIGHTH AVE,,1946,R. BUTLER,,0
1762,4079000,,425,E EIGHTH AVE,,1944,H. WHITE,,0
1718,4035000,,426,E EIGHTH AVE,,1946,R. BUTLER,,0
1719,4036000,,428,E EIGHTH AVE,,1947,R. BRANDON,,0
1761,4078000,,429,E EIGHTH AVE,,1902,R.H. LITTLE,,0
1720,4037000,,430,E EIGHTH AVE,,1946,A.F. PITTS,,0
1760,4076000,,431,E EIGHTH AVE,DR. MCSWEEN HOUSE,1912,DR. MCSWEEN,"BOUGHEN, E.J.",0
1721,4038000,,432,E EIGHTH AVE,,1946,R. BUTLER,,0
1759,4075000,,435,E EIGHTH AVE,,1945,M.V. SINCLAIR,,0
1758,4074000,,439,E EIGHTH AVE,,1941,L. NYGREN,,0
1757,4073000,,443,E EIGHTH AVE,,1945,RUSSELL A. BECKMAN,,0
1756,4072000,,445,E EIGHTH AVE,,1908,ALEX MAY,,0
1755,4071000,,447,E EIGHTH AVE,,1949,B.W. RALSTON,,0
1754,4070000,,451,E EIGHTH AVE,,1897,,,0
1753,4069000,,453,E EIGHTH AVE,,1948,E. MOORE,,0
8778,3713502,,459,E EIGHTH AVE,,1946,I. MIDAK,,0
1454,3714000,,463,E EIGHTH AVE,,1912,J. FLAGEL,,0
1455,3715000,,465,E EIGHTH AVE,,1912,J. FLAGEL,,0
1437,3690000,,466,E EIGHTH AVE,PARK VILLA,1975,BOSA BROTHERS,"LUND, L.O.",0
11850,3716001,,467,E EIGHTH AVE,,2015,Nancy Dheilly,,0
11851,3716002,,469,E EIGHTH AVE,,2015,,Nancy Dheilly,0
1433,3680000,,472,E EIGHTH AVE,Saint Cyril and Methodius Church,1934,REV SD FINNIGAN,,0
1434,3680000,,472,E EIGHTH AVE,,1954,REV SD FINNIGAN,,0
1435,3680000,,472,E EIGHTH AVE,HALL,1940,,,0
1458,3718000,,473,E EIGHTH AVE,,1913,J. FLEGER,,0
1459,3719000,,477,E EIGHTH AVE,,1943,J. KUCY,,0
1461,3720000,,481,E EIGHTH AVE,,1997,JOGINDER KAHLON,SIMPLEX DESIGN,0
1462,3720001,,483,E EIGHTH AVE,,1997,JOGINDER KAHLON,SIMPLEX DESIGN,0
11768,3721003,,485,E EIGHTH AVE,,2015,Nancy Dheilly,,0
11769,3721004,,487,E EIGHTH AVE,,2015,,Nancy Dheilly,0
1464,3722000,,491,E EIGHTH AVE,,1939,G. WOOLCOCK,,0
1471,3726006,,497,E EIGHTH AVE,,1986,SANGHA HOME BUILDERS,,0
1470,3726005,,499,E EIGHTH AVE,,1986,SANGHA HOME BUILDER,,0
11699,8994001,,1018,E EIGHTH AVE,,2016,Toora Home Design,,0
8770,1615000,,11,E ROYAL AVE,PARCEL A - TOWER 1,2007,ONNI GROUP,CHRIS DIKEAKOS,0
595,1615502,,12,E ROYAL AVE,WOODLANDS NURSES LODGE,1922,PROV OF B.C.,,0
8771,1615000,,13,E ROYAL AVE,PARCEL A - TOWNHOUSES,2007,ONNI GROUP,CHRIS DIKEAKOS,0
594,1615501,,14,E ROYAL AVE,VICTORIA HILL,2005,ONNI,CHRIS DIKEAKOS,0
8772,1615000,,15,E ROYAL AVE,PARCEL A - TOWER 2,2007,ONNI GROUP,CHRIS DIKEAKOS,0
2539,4892000,,104,E SEVENTH AVE,,1980,H.S. BASI,,0
2538,4891000,,108,E SEVENTH AVE,,1975,A. GILL,,0
2537,4890000,,112,E SEVENTH AVE,,1975,O.M. MAHIL,,0
2125,4458000,,115,E SEVENTH AVE,,1987,MR.& MRS. MARCUZZI,"DOUBLEDAY, D.M.",0
2536,4889000,,116,E SEVENTH AVE,,1976,R. MINCHIN,,0
2126,4459000,,119,E SEVENTH AVE,,1912,M.S. HOWELL,,0
2535,4888000,,120,E SEVENTH AVE,,1975,DELTA MASONRY,,0
2127,4460000,,121,E SEVENTH AVE,,1972,M. MUTTE,,0
2534,4887000,,124,E SEVENTH AVE,,1975,MR. MUTTI,,0
2129,4462000,,125,E SEVENTH AVE,,1953,W.C. DAY,,0
2130,4463000,,127,E SEVENTH AVE,,1953,A. WARING,,0
2533,4886000,,128,E SEVENTH AVE,,1975,HAKIM CONSTRUCTION,,0
2131,4464000,,129,E SEVENTH AVE,,1951,W. GREIVES,,0
2132,4465000,,131,E SEVENTH AVE,,1952,W.C. DAY,,0
2532,4885000,,132,E SEVENTH AVE,,1975,HAKIM CONSTRUCTION,,0
2170,4494006,,135,E SEVENTH AVE,,1953,T.F. HALL LTD.,,0
2531,4884000,,136,E SEVENTH AVE,,1975,HAKIM CONSTRUCTION,,0
2169,4494005,,137,E SEVENTH AVE,,1954,J. WOLSTENCROFT,,0
2530,4883000,,138,E SEVENTH AVE,,1975,A. DHILLON,,0
2529,4882000,,140,E SEVENTH AVE,,1975,KEN HARDER,,0
2168,4494004,,141,E SEVENTH AVE,,1953,T.E. HALL LTD.,,0
2528,4881000,,142,E SEVENTH AVE,,1975,J. SNOOK,,0
2167,4494003,,143,E SEVENTH AVE,,1953,J. WOLSTENCROFT,,0
2527,4880000,,144,E SEVENTH AVE,,1974,RON HAWES,,0
2166,4494002,,145,E SEVENTH AVE,,1953,HALL & SON,,0
2526,4879000,,146,E SEVENTH AVE,,1974,NOORT CONSTRUCTION,,0
2165,4494001,,147,E SEVENTH AVE,,1953,T.F. HALL,,0
2525,4878000,,148,E SEVENTH AVE,,1974,NOORT CONSTRUCTION,,0
2164,4493002,,201,E SEVENTH AVE,,1977,R. DHILLON,,0
1978,4297000,,202,E SEVENTH AVE,,1963,L. LOUGHEED,,0
2163,4493001,,205,E SEVENTH AVE,,1953,J. WOLSTENCROFT,,0
1977,4296000,,206,E SEVENTH AVE,,1964,H. HAMM,,0
2162,4492000,,207,E SEVENTH AVE,,1954,F. WESTERLUND,,0
2161,4491000,,211,E SEVENTH AVE,,1953,E. NORDMAN,,0
2159,4489501,,215,E SEVENTH AVE,,2001,ANDRE HUMMELMAN,,0
5979,10300000,,1,E SIXTH AVE,Fire Hall 1,2002,CITY OF NEW WESTMINS,RICHARD HENRIQUEZ,0
566,1603000,,54,E SIXTH AVE,,1985,E.S. HALLACK,ALAN DESIGN,0
665,1689000,,58,E SIXTH AVE,,1985,,TYNAN DESIGN,0
664,1688000,,62,E SIXTH AVE,,1987,DOUG BOOTH,TYNAN DESIGN,0
5977,10300000,,65,E SIXTH AVE,Canada Games Pool,1973,CITY OF NEW WESTR.,CARLBERG JACKSON,0
5978,10300000,,65,E SIXTH AVE,New Westminster Centennial Community Ctr,1966,CITY OF NEW WESTR.,,0
660,1684000,,72,E SIXTH AVE,,1987,B. SIDHU,KINGSWAY PLANS,0
1995,4317000,,75,E SIXTH AVE,Royal City Curling Club,1965,ROYAL CTY CRLNG CLUB,,0
659,1683000,,76,E SIXTH AVE,,1988,B. SIDHU,KINGSWAY PLANS,0
658,1682000,,80,E SIXTH AVE,,1984,MR. WHALEN,,0
657,1681000,,84,E SIXTH AVE,,1985,R. SUNDVICK,,0
2547,4900000,,101,E SIXTH AVE,,1974,D. PERREAULT,,0
1947,4266000,,116,E SIXTH AVE,,1960,MONTGOMERY&PAPPAJOHN,,0
1974,4293000,,140,E SIXTH AVE,,1961,E. NORDMAN,,0
2566,4919000,,141,E SIXTH AVE,,1975,HAKIM CONSTRUCTION,,0
2567,4920000,,145,E SIXTH AVE,,1975,DELTA MASONRY,,0
2568,4921000,,149,E SIXTH AVE,,1973,DON PERREAULT,,0
1975,4294000,,150,E SIXTH AVE,,1961,E. NORDMAN,,0
1954,4273000,,210,E SIXTH AVE,,1961,E. NORDMAN,,0
1979,4298000,,215,E SIXTH AVE,,1963,BLORE CONSTRUCTION,,0
9076,4423000,,216,E SIXTH AVE,,1960,D. EPP,,0
2095,4422000,,218,E SIXTH AVE,,1961,W. RACANELLO,,0
1976,4295000,,219,E SIXTH AVE,,1963,E. MCLELLAN,,0
2094,4421000,,220,E SIXTH AVE,,1961,C. CRISPIN,,0
2093,4420000,,224,E SIXTH AVE,,1961,V. & D. O'DONNELL,,0
2160,4489502,,227,E SIXTH AVE,,2002,PRESTON FISK,NOORT HOMES,0
2097,4429000,,301,E SIXTH AVE,,1946,C.W. PRATT,,0
2091,4418000,,302,E SIXTH AVE,,1953,S. CARLSON,,0
2090,4417000,,306,E SIXTH AVE,,1997,THOMAS HILL,E.K. EKISTICS,0
8878,4430000,,307,E SIXTH AVE,,2008,M. HUMMELMAN,P. WARBURTON,0
2089,4416000,,310,E SIXTH AVE,,1993,BRIAN POWER,RON ALLEN,0
2099,4431000,,311,E SIXTH AVE,,1950,W.J. ERWOOD,,0
2100,4432000,,315,E SIXTH AVE,,1948,W. ROUND,,0
2088,4415000,,316,E SIXTH AVE,,1981,MR. & MRS. HOWELL,,0
2101,4433000,,319,E SIXTH AVE,,1949,A.  KANNIAINEN,,0
2084,4414600,,320,E SIXTH AVE,,1948,G. WALKER,,0
2185,4511000,,323,E SIXTH AVE,,1948,S. SCOTT,,0
2085,4414601,,324,E SIXTH AVE,,1948,C.W. THORNTON,,0
9327,4510003,,325,E SIXTH AVE,,1939,OTTO ARKKO,,0
2184,4510001,,327,E SIXTH AVE,,1987,KARL  ERDMANN,K. ERDMANN,0
2186,4514000,,328,E SIXTH AVE,,1931,OTTO ARKKO,,0
8799,4508000,,329,E SIXTH AVE,,2007,T. STEELE,J. LAM,0
