BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM
9317,13521000,,1135,EWEN AVE
9316,13521000,,1135,EWEN AVE
9315,13521000,,1135,EWEN AVE
8839,12611000,,1201,EWEN AVE
8822,12610000,10/11,1211,EWEN AVE
8823,12610000,12/13,1211,EWEN AVE
8825,12610000,15,1211,EWEN AVE
8824,12610000,14,1211,EWEN AVE
8816,12610000,5,1211,EWEN AVE
8821,12610000,9,1211,EWEN AVE
8831,12610000,21/22,1211,EWEN AVE
8819,12610000,8,1211,EWEN AVE
8830,12610000,20,1211,EWEN AVE
8818,12610000,7,1211,EWEN AVE
8835,12610000,29/30,1211,EWEN AVE
8836,12610000,31/32,1211,EWEN AVE
8829,12610000,19,1211,EWEN AVE
8834,12610000,27/28,1211,EWEN AVE
8833,12610000,25/26,1211,EWEN AVE
8832,12610000,23/24,1211,EWEN AVE
8837,12610000,33/34,1211,EWEN AVE
8838,12610000,35/36,1211,EWEN AVE
7373,12610000,1/2,1211,EWEN AVE
8814,12610000,3,1211,EWEN AVE
8815,12610000,4,1211,EWEN AVE
8817,12610000,6,1211,EWEN AVE
8826,12610000,16,1211,EWEN AVE
8827,12610000,17,1211,EWEN AVE
8828,12610000,18,1211,EWEN AVE
7310,12499001,,1236,EWEN AVE
7309,12499000,,1238,EWEN AVE
7308,12498000,,1242,EWEN AVE
7374,12619000,,1247,EWEN AVE
8930,12659000,,1251,EWEN AVE
8929,12658000,,1255,EWEN AVE
11942,12513000,,1258,EWEN AVE
7391,12657000,,1259,EWEN AVE
9370,12512000,,1260,EWEN AVE
7317,12511000,,1262,EWEN AVE
7318,12511000,,1262,EWEN AVE
7390,12656000,,1263,EWEN AVE
7389,12655000,,1267,EWEN AVE
7387,12642000,,1301,EWEN AVE
7316,12510000,,1304,EWEN AVE
7386,12641000,,1305,EWEN AVE
7315,12509001,,1308,EWEN AVE
7385,12640000,,1309,EWEN AVE
7384,12639000,,1311,EWEN AVE
8881,12506000,,1314,EWEN AVE
7375,12627000,,1315,EWEN AVE
7313,12505000,,1318,EWEN AVE
7376,12628000,,1319,EWEN AVE
9371,12504000,,1320,EWEN AVE
7377,12629000,,1321,EWEN AVE
7396,12675000,,1324,EWEN AVE
7378,12630000,,1325,EWEN AVE
7395,12674000,,1328,EWEN AVE
7394,12673000,,1330,EWEN AVE
7379,12632000,,1331,EWEN AVE
793,2830000,,401,FADER ST
823,2859000,,402,FADER ST
792,2829000,,405,FADER ST
824,2860000,,406,FADER ST
791,2828000,,407,FADER ST
825,2861000,,408,FADER ST
790,2827000,,409,FADER ST
826,2862000,,410,FADER ST
789,2826000,,411,FADER ST
827,2862001,,412,FADER ST
788,2825000,,413,FADER ST
828,2864000,,414,FADER ST
787,2824000,,415,FADER ST
829,2865000,,416,FADER ST
786,2823000,,417,FADER ST
830,2866000,,418,FADER ST
785,2822000,,419,FADER ST
831,2867000,,420,FADER ST
784,2821000,,421,FADER ST
849,2885000,,422,FADER ST
832,2868000,,422,FADER ST
783,2820000,,423,FADER ST
833,2869000,,424,FADER ST
782,2819000,,425,FADER ST
834,2870000,,426,FADER ST
781,2818000,,429,FADER ST
835,2871000,,430,FADER ST
822,2858000,,441,FADER ST
821,2857000,,443,FADER ST
850,2886000,,444,FADER ST
820,2856000,,447,FADER ST
851,2887000,,448,FADER ST
819,2855000,,449,FADER ST
852,2888000,,450,FADER ST
818,2854000,,451,FADER ST
853,2889000,,452,FADER ST
817,2853000,,453,FADER ST
854,2890000,,454,FADER ST
816,2852000,,455,FADER ST
855,2891000,,456,FADER ST
815,2851000,,457,FADER ST
856,2892000,,458,FADER ST
814,2850000,,459,FADER ST
857,2893000,,460,FADER ST
813,2849000,,461,FADER ST
858,2894000,,462,FADER ST
812,2848000,,463,FADER ST
859,2895000,,464,FADER ST
811,2847000,,465,FADER ST
8932,2896000,,466,FADER ST
810,2846002,,467,FADER ST
861,2897000,,468,FADER ST
809,2846001,,469,FADER ST
862,2898000,,470,FADER ST
1044,3122000,,503,FADER ST
1045,3123000,,504,FADER ST
1043,3121000,,505,FADER ST
1046,3124000,,506,FADER ST
1042,3120000,,507,FADER ST
9149,3125000,,508,FADER ST
8863,3119000,,509,FADER ST
1048,3126000,,510,FADER ST
1040,3118000,,511,FADER ST
1049,3127000,,512,FADER ST
1039,3117000,,513,FADER ST
1050,3128000,,514,FADER ST
11693,3116000,,515,FADER ST
1051,3129000,,516,FADER ST
1037,3115000,,517,FADER ST
1052,3130000,,518,FADER ST
1053,3131000,,520,FADER ST
9373,3111000,,521,FADER ST
1036,3111000,,521,FADER ST
9374,3111000,,521,FADER ST
1054,3132000,,522,FADER ST
8142,13964012,,109,FAIRWEATHER LANE
8141,13964011,,115,FAIRWEATHER LANE
8140,13964010,,119,FAIRWEATHER LANE
8139,13964009,,125,FAIRWEATHER LANE
8138,13964008,,135,FAIRWEATHER LANE
8137,13964007,,139,FAIRWEATHER LANE
8136,13964006,,155,FAIRWEATHER LANE
8135,13964005,,165,FAIRWEATHER LANE
8134,13964004,,169,FAIRWEATHER LANE
8133,13964003,,175,FAIRWEATHER LANE
8132,13964002,,185,FAIRWEATHER LANE
8131,13964001,,189,FAIRWEATHER LANE
7731,13071000,,234,FENTON ST
9227,13070000,,235,FENTON ST
7732,13072000,,236,FENTON ST
7729,13069000,,237,FENTON ST
7733,13073000,,238,FENTON ST
7728,13068000,,239,FENTON ST
7734,13074000,,240,FENTON ST
7727,13067000,,241,FENTON ST
7735,13075000,,242,FENTON ST
7726,13066000,,243,FENTON ST
11854,13076000,,244,FENTON ST
7725,13065000,,245,FENTON ST
9273,13064000,,247,FENTON ST
7737,13077000,,248,FENTON ST
9271,13170100,,310,FENTON ST
7848,13208000,,312,FENTON ST
7787,13144002,,313,FENTON ST
7789,13146001,,315,FENTON ST
7846,13207001,,316,FENTON ST
7847,13207002,,318,FENTON ST
7791,13148001,,319,FENTON ST
7845,13207000,,320,FENTON ST
7793,13150001,,321,FENTON ST
7844,13205502,,324,FENTON ST
9361,13154003,,325B,FENTON ST
9360,13154002,,325A,FENTON ST
7843,13205501,,326,FENTON ST
7842,13204000,,328,FENTON ST
7799,13157002,,329,FENTON ST
7841,13203000,,330,FENTON ST
7800,13158002,,331,FENTON ST
7840,13202000,,332,FENTON ST
7839,13201000,,334,FENTON ST
7838,13200000,,336,FENTON ST
7802,13160000,,343,FENTON ST
7803,13160001,,345,FENTON ST
8875,13151000,,347,FENTON ST
8811,13153000,,349 B,FENTON ST
8810,13152000,,349A,FENTON ST
7801,13159000,,351,FENTON ST
7812,13164003,,355,FENTON ST
7811,13164002,,367,FENTON ST
8998,13166001,,373,FENTON ST
5416,9696000,,803,FIFTEENTH ST
5377,9657000,,827,FIFTEENTH ST
3527,6635000,,106,FIFTH AVE
4480,8407000,,109,FIFTH AVE
3528,6636000,,110,FIFTH AVE
4479,8406000,,111,FIFTH AVE
3529,6637000,,112,FIFTH AVE
4478,8405000,,113,FIFTH AVE
4477,8404000,,115,FIFTH AVE
3530,6638000,,116,FIFTH AVE
4476,8403000,,117,FIFTH AVE
3531,6639000,,118,FIFTH AVE
4475,8402000,,119,FIFTH AVE
3534,6642000,,122,FIFTH AVE
3574,6684000,,208,FIFTH AVE
4517,8444000,,209,FIFTH AVE
3575,6685000,,212,FIFTH AVE
4518,8445000,,213,FIFTH AVE
3576,6686000,,214,FIFTH AVE
4519,8446000,,215,FIFTH AVE
3577,6687000,,216,FIFTH AVE
4520,8447000,,217,FIFTH AVE
4521,8448000,,219,FIFTH AVE
3578,6688000,,220,FIFTH AVE
4522,8449000,,221,FIFTH AVE
3579,6689000,,222,FIFTH AVE
4523,8450000,,223,FIFTH AVE
3580,6690000,,224,FIFTH AVE
4524,8451000,,225,FIFTH AVE
3581,6691000,,228,FIFTH AVE
3582,6692001,,232,FIFTH AVE
4525,8452000,,235,FIFTH AVE
3583,6692002,,236,FIFTH AVE
4526,8453000,,237,FIFTH AVE
4584,8524000,,301,FIFTH AVE
9131,8525000,,305,FIFTH AVE
3620,6731000,,306,FIFTH AVE
4586,8526000,,309,FIFTH AVE
3619,6730000,,310,FIFTH AVE
4587,8527000,,313,FIFTH AVE
3618,6729000,,314,FIFTH AVE
4588,8528000,,317,FIFTH AVE
3617,6728000,,320,FIFTH AVE
4589,8529000,,321,FIFTH AVE
3846,7092000,,402,FIFTH AVE
4594,8534000,,405,FIFTH AVE
3845,7091000,,406,FIFTH AVE
4593,8533000,,413,FIFTH AVE
3836,7081000,,502,FIFTH AVE
3835,7080000,,506,FIFTH AVE
3829,7066000,,612,FIFTH AVE
9354,8575000,,615,FIFTH AVE
9248,8575000,,625,FIFTH AVE
4634,8600000,,711,FIFTH AVE
3808,7028000,,726,FIFTH AVE
4649,8649000,,727,FIFTH AVE
4650,8649000,,731,FIFTH AVE
3805,7023000,,732,FIFTH AVE
3796,7006000,,810,FIFTH AVE
4656,8680000,,815,FIFTH AVE
3804,7017000,,820,FIFTH AVE
3791,6997000,,910,FIFTH AVE
4659,8691000,,911,FIFTH AVE
4680,8745000,,1001,FIFTH AVE
3717,6879000,,1002,FIFTH AVE
3716,6879000,,1002,FIFTH AVE
4679,8744000,,1005,FIFTH AVE
3718,6881000,,1010,FIFTH AVE
4678,8742000,,1011,FIFTH AVE
4676,8740000,,1015,FIFTH AVE
3719,6883000,,1016,FIFTH AVE
4675,8739000,,1017,FIFTH AVE
4674,8738000,,1019,FIFTH AVE
3720,6887000,,1030,FIFTH AVE
3783,6987000,,1102,FIFTH AVE
3782,6986000,,1104,FIFTH AVE
3781,6985000,,1108,FIFTH AVE
4693,8774000,,1111,FIFTH AVE
4692,8773000,,1113,FIFTH AVE
4703,8795000,,1205,FIFTH AVE
3758,6953000,,1206,FIFTH AVE
3762,6955000,,1208,FIFTH AVE
3763,6956000,,1212,FIFTH AVE
4704,8798000,,1213,FIFTH AVE
3764,6957000,,1214,FIFTH AVE
4705,8799000,,1215,FIFTH AVE
3765,6958000,,1218,FIFTH AVE
3766,6959001,,1222,FIFTH AVE
4706,8800000,,1223,FIFTH AVE
3756,6937000,,1314,FIFTH AVE
4723,8829000,,1315,FIFTH AVE
3755,6936000,,1320,FIFTH AVE
4721,8827001,,1321,FIFTH AVE
4390,8199000,,1406,FIFTH AVE
9172,8197000,,1408,FIFTH AVE
4441,8295000,,1625,FIFTH AVE
4424,8295000,,1625,FIFTH AVE
4434,8295000,,1625,FIFTH AVE
4438,8295000,,1625,FIFTH AVE
4439,8295000,,1625,FIFTH AVE
4427,8295000,,1625,FIFTH AVE
4451,8295000,,1625,FIFTH AVE
4445,8295000,,1625,FIFTH AVE
4426,8295000,,1625,FIFTH AVE
4447,8295000,,1625,FIFTH AVE
4421,8295000,,1625,FIFTH AVE
4443,8295000,,1625,FIFTH AVE
4429,8295000,,1625,FIFTH AVE
4425,8295000,,1625,FIFTH AVE
4423,8295000,,1625,FIFTH AVE
4432,8295000,,1625,FIFTH AVE
4418,8295000,,1625,FIFTH AVE
4428,8295000,,1625,FIFTH AVE
4450,8295000,,1625,FIFTH AVE
4440,8295000,,1625,FIFTH AVE
4437,8295000,,1625,FIFTH AVE
4431,8295000,,1625,FIFTH AVE
4444,8295000,,1625,FIFTH AVE
4419,8295000,,1625,FIFTH AVE
4420,8295000,,1625,FIFTH AVE
4422,8295000,,1625,FIFTH AVE
4446,8295000,,1625,FIFTH AVE
4448,8295000,,1625,FIFTH AVE
4433,8295000,,1625,FIFTH AVE
3249,6169000,,302,FIFTH ST
3198,6092000,,307,FIFTH ST
3250,6170000,,308,FIFTH ST
3199,6093000,,311,FIFTH ST
3251,6171000,,312,FIFTH ST
3200,6094000,,313,FIFTH ST
3201,6095000,,315,FIFTH ST
3202,6096000,,317,FIFTH ST
3252,6172000,,318,FIFTH ST
3203,6098000,,327,FIFTH ST
3204,6100000,,331,FIFTH ST
3255,6175000,,332,FIFTH ST
3205,6101000,,333,FIFTH ST
3206,6102000,,335,FIFTH ST
3256,6176000,,336,FIFTH ST
8964,6177200,,340,FIFTH ST
3632,6742000,,401,FIFTH ST
3644,6764000,,408,FIFTH ST
3643,6763000,,410,FIFTH ST
3634,6743001,,411,FIFTH ST
3642,6762000,,412,FIFTH ST
3641,6761000,,416,FIFTH ST
8928,6743500,,417,FIFTH ST
3640,6760000,,418,FIFTH ST
3839,7084000,,422,FIFTH ST
3838,7083000,,426,FIFTH ST
3840,7085000,,427,FIFTH ST
3837,7082000,,428,FIFTH ST
3841,7086000,,431,FIFTH ST
3842,7087000,,435,FIFTH ST
3843,7088000,,441,FIFTH ST
3844,7089000,,443,FIFTH ST
4591,8531000,,501,FIFTH ST
4592,8532000,,505,FIFTH ST
4613,8555000,,515,FIFTH ST
4612,8554000,,519,FIFTH ST
4611,8553000,,521,FIFTH ST
4610,8552000,,523,FIFTH ST
4609,8551000,,525,FIFTH ST
4608,8550000,,527,FIFTH ST
4607,8549000,,531,FIFTH ST
4606,8548000,,533,FIFTH ST
4605,8547000,,535,FIFTH ST
6373,10859000,,611,FIFTH ST
6372,10858000,,613,FIFTH ST
6371,10857000,,615,FIFTH ST
6370,10856000,,617,FIFTH ST
6369,10854000,,619,FIFTH ST
6368,10853000,,621,FIFTH ST
6367,10852000,,623,FIFTH ST
6378,10874000,,630,FIFTH ST
6376,10872000,,632,FIFTH ST
6364,10849000,,635,FIFTH ST
6320,10800000,,705,FIFTH ST
6349,10830000,,709,FIFTH ST
6385,10890000,,712,FIFTH ST
6348,10829000,,713,FIFTH ST
6386,10891000,,714,FIFTH ST
6387,10892000,,716,FIFTH ST
6347,10828000,,717,FIFTH ST
6388,10893000,,720,FIFTH ST
6346,10827000,,721,FIFTH ST
6389,10894000,,722,FIFTH ST
6345,10826000,,723,FIFTH ST
6390,10894001,,724,FIFTH ST
6344,10825000,,725,FIFTH ST
6391,10895000,,726,FIFTH ST
6343,10824000,,729,FIFTH ST
6392,10896000,,730,FIFTH ST
6342,10823000,,731,FIFTH ST
6393,10897000,,732,FIFTH ST
6340,10821000,,733,FIFTH ST
6394,10898000,,736,FIFTH ST
6395,10899000,,738,FIFTH ST
6339,10820000,,739,FIFTH ST
6930,11709000,,802,FIFTH ST
6872,11652000,,805,FIFTH ST
6923,11703000,,807,FIFTH ST
6931,11710000,,808,FIFTH ST
6922,11702000,,811,FIFTH ST
6934,11713000,,812,FIFTH ST
6921,11701000,,813,FIFTH ST
6920,11700000,,815,FIFTH ST
6935,11714000,,816,FIFTH ST
6938,11717000,,818,FIFTH ST
6919,11699000,,819,FIFTH ST
6918,11698000,,821,FIFTH ST
6939,11718000,,822,FIFTH ST
6942,11721000,,824,FIFTH ST
6917,11696002,,825,FIFTH ST
6916,11696001,,829,FIFTH ST
6943,11722000,,830,FIFTH ST
6946,11725000,,836,FIFTH ST
6915,11695000,,837,FIFTH ST
6947,11726000,,840,FIFTH ST
6914,11694000,,841,FIFTH ST
6913,11693000,,843,FIFTH ST
6950,11729000,,846,FIFTH ST
6951,11730000,,848,FIFTH ST
6912,11692000,,901,FIFTH ST
6978,11758000,,902,FIFTH ST
6911,11691000,,905,FIFTH ST
6975,11755000,,906,FIFTH ST
6910,11690000,,907,FIFTH ST
6974,11754000,,910,FIFTH ST
6971,11751000,,912,FIFTH ST
6909,11689000,,915,FIFTH ST
6970,11749000,,916,FIFTH ST
6908,11688000,,917,FIFTH ST
6907,11687000,,919,FIFTH ST
6967,11746000,,920,FIFTH ST
6906,11686000,,921,FIFTH ST
6966,11745000,,922,FIFTH ST
6905,11685000,,923,FIFTH ST
6904,11684000,,925,FIFTH ST
6963,11742000,,926,FIFTH ST
6962,11741000,,930,FIFTH ST
6903,11683000,,931,FIFTH ST
6959,11738000,,932,FIFTH ST
6902,11682000,,933,FIFTH ST
6958,11737000,,936,FIFTH ST
6901,11681000,,937,FIFTH ST
6900,11680000,,939,FIFTH ST
124,481000,,65,FIRST ST
244,777000,,72,FIRST ST
243,776000,,74,FIRST ST
242,775000,,82,FIRST ST
442,1369000,,108,FIRST ST
441,1368000,,111,FIRST ST
445,1373000,,114,FIRST ST
446,1374000,,115/117,FIRST ST
450,1378000,,118,FIRST ST
449,1377000,,119,FIRST ST
451,1379000,,122,FIRST ST
453,1382000,,123,FIRST ST
452,1380000,,125,FIRST ST
2829,5413000,,210,FIRST ST
3117,5872002,,232,FIRST ST
3116,5872001,,238,FIRST ST
3485,6519000,,314,FIRST ST
3484,6517000,,316,FIRST ST
3483,6516000,,318,FIRST ST
3470,6503000,,322,FIRST ST
3471,6504000,,324,FIRST ST
3472,6505000,,328,FIRST ST
3473,6506001,,332,FIRST ST
3474,6506002,,334,FIRST ST
3475,6508000,,338,FIRST ST
3476,6509000,,340,FIRST ST
3499,6609000,,402,FIRST ST
3500,6610000,,406,FIRST ST
3501,6611000,,408,FIRST ST
3504,6614000,,414,FIRST ST
3505,6615000,,418,FIRST ST
3524,6632000,,426,FIRST ST
3525,6633000,,430,FIRST ST
3526,6634000,,436,FIRST ST
4482,8408002,,502,FIRST ST
4481,8408001,,504,FIRST ST
4483,8410000,,506,FIRST ST
4484,8411000,,508,FIRST ST
4485,8412000,,510,FIRST ST
4502,8429000,,514,FIRST ST
4503,8430000,,518,FIRST ST
4504,8431000,,524,FIRST ST
3121,5873000,100,600,FIRST ST
9367,5873000,700,600,FIRST ST
9366,5873000,600,600,FIRST ST
9365,5873000,800,600,FIRST ST
3118,5873000,900,600,FIRST ST
3119,5873000,200/210/220,600,FIRST ST
3123,5873000,400,600,FIRST ST
3122,5873000,300,600,FIRST ST
3120,5873000,500/510/520,600,FIRST ST
6052,10502000,,601,FIRST ST
6053,10503000,,603,FIRST ST
6054,10504000,,605,FIRST ST
6078,10528000,,607,FIRST ST
6077,10527000,,611,FIRST ST
6076,10526000,,613,FIRST ST
6075,10525000,,617,FIRST ST
6074,10524000,,621,FIRST ST
6073,10523000,,627,FIRST ST
6072,10522000,,629,FIRST ST
6071,10521000,,633,FIRST ST
6023,10473000,,705,FIRST ST
6144,10622000,,706,FIRST ST
6051,10501000,,707,FIRST ST
6050,10500000,,709,FIRST ST
6049,10499000,,711,FIRST ST
6048,10498000,,713,FIRST ST
6047,10497000,,715,FIRST ST
6046,10496000,,717,FIRST ST
6045,10495000,,719,FIRST ST
6105,10579000,,720,FIRST ST
6044,10494000,,721,FIRST ST
6104,10578000,,722,FIRST ST
6043,10493000,,723,FIRST ST
6106,10580000,,724,FIRST ST
6107,10581000,,728,FIRST ST
6599,11369000,,810,FIRST ST
6600,11370000,,814,FIRST ST
6584,11330000,,815,FIRST ST
6618,11388000,,826,FIRST ST
6619,11389000,,830,FIRST ST
6620,11390000,,834,FIRST ST
6583,11320000,,901,FIRST ST
11931,11320000,,901,FIRST ST
6635,11408000,,902,FIRST ST
6636,11409000,,904,FIRST ST
6637,11410000,,906,FIRST ST
6576,11311000,,909,FIRST ST
6575,11310000,,911,FIRST ST
6564,11300000,,921,FIRST ST
6655,11428000,,922,FIRST ST
6656,11429000,,924,FIRST ST
6560,11296000,,925,FIRST ST
6657,11430000,,926,FIRST ST
6561,11297000,,929,FIRST ST
6658,11431000,,930,FIRST ST
6562,11298000,,933,FIRST ST
6563,11299000,,937,FIRST ST
1966,4285000,,461,FISHER ST
1973,4292000,,465,FISHER ST
1928,4246000,,466,FISHER ST
1929,4247000,,468,FISHER ST
1930,4248000,,470,FISHER ST
1944,4263000,,474,FISHER ST
8166,13964036,,111,FOUNDRY ROW
8167,13964037,,113,FOUNDRY ROW
8168,13964038,,123,FOUNDRY ROW
8169,13964039,,129,FOUNDRY ROW
8170,13964040,,131,FOUNDRY ROW
8171,13964041,,151,FOUNDRY ROW
8172,13964042,,157,FOUNDRY ROW
8173,13964043,,159,FOUNDRY ROW
8174,13964044,,161,FOUNDRY ROW
8175,13964045,,171,FOUNDRY ROW
8176,13964046,,179,FOUNDRY ROW
8177,13964047,,181,FOUNDRY ROW
3364,6329000,,349,FOURTEENTH ST
3371,6350000,,381,FOURTEENTH ST
3372,6350000,,381,FOURTEENTH ST
4395,8202000,,428,FOURTEENTH ST
4394,8201000,,432,FOURTEENTH ST
4393,8200000,,436,FOURTEENTH ST
4392,8200000,,438,FOURTEENTH ST
4391,8200000,,440,FOURTEENTH ST
4720,8827000,,505,FOURTEENTH ST
4366,8105000,,508,FOURTEENTH ST
4725,8831000,,509,FOURTEENTH ST
4367,8106000,,510/512,FOURTEENTH ST
4728,8834000,,513,FOURTEENTH ST
4364,8079000,,516,FOURTEENTH ST
4729,8835000,,519,FOURTEENTH ST
4363,8078000,,520,FOURTEENTH ST
4732,8838000,,523,FOURTEENTH ST
4362,8077001,,526,FOURTEENTH ST
4733,8839000,,529,FOURTEENTH ST
4361,8077000,,530,FOURTEENTH ST
4736,8842000,,531,FOURTEENTH ST
4737,8843000,,533,FOURTEENTH ST
4332,8040000,,608,FOURTEENTH ST
5009,9193001,,625,FOURTEENTH ST
4963,9148000,,701,FOURTEENTH ST
4964,9148001,,705,FOURTEENTH ST
4976,9160000,,709,FOURTEENTH ST
4977,9161000,,711,FOURTEENTH ST
4234,7942001,,712,FOURTEENTH ST
9177,9162002,,713,FOURTEENTH ST
9226,9162001,,715,FOURTEENTH ST
4208,7919001,,728,FOURTEENTH ST
4206,7918002,,736,FOURTEENTH ST
4996,9180001,,737,FOURTEENTH ST
5270,9545000,,803,FOURTEENTH ST
5277,9558000,,809,FOURTEENTH ST
5276,9557000,,813,FOURTEENTH ST
5406,9686000,,816,FOURTEENTH ST
5278,9560000,,817,FOURTEENTH ST
5289,9569000,,823,FOURTEENTH ST
11855,9568000,,827,FOURTEENTH ST
11770,9571501,,831,FOURTEENTH ST
8978,9570000,,833,FOURTEENTH ST
5294,9575000,,837,FOURTEENTH ST
5293,9574000,,839,FOURTEENTH ST
5309,9588000,,901,FOURTEENTH ST
5310,9589000,,903,FOURTEENTH ST
5313,9592000,,907,FOURTEENTH ST
11727,9593000,,911,FOURTEENTH ST
5317,9596000,,913,FOURTEENTH ST
5318,9597000,,917,FOURTEENTH ST
5336,9615000,,923,FOURTEENTH ST
5335,9614000,,927,FOURTEENTH ST
5323,9601000,,929,FOURTEENTH ST
3503,6613000,,109,FOURTH AVE
3477,6510000,,110,FOURTH AVE
3478,6511000,,112,FOURTH AVE
3498,6608000,,113,FOURTH AVE
3497,6607000,,115,FOURTH AVE
3496,6606000,,117,FOURTH AVE
3495,6605000,,119,FOURTH AVE
3469,6502000,,120,FOURTH AVE
3494,6604000,,125,FOURTH AVE
3468,6501000,,126,FOURTH AVE
3493,6603000,,127,FOURTH AVE
3458,6490000,,128,FOURTH AVE
3544,6652000,,205,FOURTH AVE
3543,6651000,,207,FOURTH AVE
3446,6478000,,208,FOURTH AVE
3542,6650000,,209,FOURTH AVE
3451,6483000,,212,FOURTH AVE
8865,6649000,,213,FOURTH AVE
3450,6482000,,214,FOURTH AVE
3540,6648000,,217,FOURTH AVE
3449,6481000,,218,FOURTH AVE
3434,6468000,,222,FOURTH AVE
3539,6647000,,223,FOURTH AVE
3435,6468001,,224,FOURTH AVE
3538,6646000,,225,FOURTH AVE
3433,6467000,,226,FOURTH AVE
3436,6469000,,228,FOURTH AVE
3537,6645000,,229,FOURTH AVE
3432,6466200,,230,FOURTH AVE
3431,6466100,,232,FOURTH AVE
3535,6643000,,233,FOURTH AVE
3430,6464000,,234,FOURTH AVE
3429,6463000,,236,FOURTH AVE
3588,6701000,,301,FOURTH AVE
9212,6700000,,307,FOURTH AVE
3587,6699000,,309,FOURTH AVE
3586,6698000,,315,FOURTH AVE
8879,6072100,,316,FOURTH AVE
3623,6732002,,317,FOURTH AVE
3622,6732001,,321,FOURTH AVE
3624,6733000,,403,FOURTH AVE
3625,6734000,,405,FOURTH AVE
3631,6741000,,411,FOURTH AVE
8963,6177100,,500,FOURTH AVE
3635,6755000,,501,FOURTH AVE
3656,6779000,,609,FOURTH AVE
3230,6132000,,610,FOURTH AVE
3229,6130000,,612,FOURTH AVE
3228,6129000,,614,FOURTH AVE
3650,6773000,,615,FOURTH AVE
3659,6782000,,617,FOURTH AVE
3658,6781000,,619,FOURTH AVE
3428,6460000,,700,FOURTH AVE
3671,6800000,,727,FOURTH AVE
3418,6435000,,740,FOURTH AVE
3679,6811501,,809,FOURTH AVE
11761,6811501,,809,FOURTH AVE
3405,6405000,,814,FOURTH AVE
3680,6815000,,815,FOURTH AVE
3689,6833000,,905,FOURTH AVE
3348,6298000,,1010,FOURTH AVE
3697,6850000,,1011,FOURTH AVE
3347,6297000,,1012,FOURTH AVE
3696,6846000,,1021,FOURTH AVE
3343,6293000,,1026,FOURTH AVE
3695,6842001,,1033,FOURTH AVE
3342,6291000,,1040,FOURTH AVE
3390,6385000,,1108,FOURTH AVE
3724,6892000,,1109,FOURTH AVE
3389,6384000,,1112,FOURTH AVE
3723,6890000,,1115,FOURTH AVE
3388,6383000,,1116,FOURTH AVE
3734,6907000,,1205,FOURTH AVE
3373,6360000,,1208,FOURTH AVE
3378,6366000,,1212,FOURTH AVE
3379,6367000,,1214,FOURTH AVE
3737,6912000,,1215,FOURTH AVE
3383,6371000,,1216,FOURTH AVE
3740,6919000,,1217,FOURTH AVE
3741,6920000,,1219,FOURTH AVE
3742,6921000,,1221,FOURTH AVE
3747,6928000,,1301,FOURTH AVE
3746,6927000,,1303,FOURTH AVE
11681,6926000,2,1305,FOURTH AVE
102,416000,,45,FOURTH ST
414,1307000,,52,FOURTH ST
103,418000,,53,FOURTH ST
480,1420000,,210,FOURTH ST
2869,5460000,,211,FOURTH ST
481,1421000,,214,FOURTH ST
2870,5462000,,215,FOURTH ST
8802,1422100,,218,FOURTH ST
2871,5463000,,219,FOURTH ST
3061,5814000,,223,FOURTH ST
3062,5815000,,225,FOURTH ST
3063,5816000,,229,FOURTH ST
3065,5818000,,233,FOURTH ST
3064,5817000,,239,FOURTH ST
3217,6114000,,308,FOURTH ST
3216,6113000,,312,FOURTH ST
3196,6089000,,313,FOURTH ST
3215,6112000,,316,FOURTH ST
3194,6086000,,317,FOURTH ST
3214,6111000,,318,FOURTH ST
3191,6083000,,319,FOURTH ST
3213,6110000,,320,FOURTH ST
3190,6082000,,323,FOURTH ST
3212,6109000,,324,FOURTH ST
3188,6080000,,325,FOURTH ST
3211,6108000,,326,FOURTH ST
3187,60791001,,327,FOURTH ST
3210,6107000,,328,FOURTH ST
3209,6106000,,330,FOURTH ST
3185,6077000,,331,FOURTH ST
11728,6105000,,332,FOURTH ST
3207,6104000,,334,FOURTH ST
3183,6076000,,335,FOURTH ST
3182,6074000,,337,FOURTH ST
3626,6735000,,410,FOURTH ST
3606,6719000,,411,FOURTH ST
3627,6736000,,412,FOURTH ST
3607,6720000,,413,FOURTH ST
3628,6737000,,414,FOURTH ST
3629,6738000,,416,FOURTH ST
3610,6721502,,417,FOURTH ST
3630,6739000,,418,FOURTH ST
3611,6722000,,419,FOURTH ST
3612,6723000,,423,FOURTH ST
3850,7097000,,424,FOURTH ST
3613,6724000,,427,FOURTH ST
3849,7096000,,428,FOURTH ST
3848,7095000,,430,FOURTH ST
3615,6726000,,431,FOURTH ST
3847,7094000,,438,FOURTH ST
3616,6727000,,439,FOURTH ST
4595,8536000,,504,FOURTH ST
11856,8530000,,505,FOURTH ST
4576,8516000,,509,FOURTH ST
4596,8538000,,510,FOURTH ST
4597,8539000,,512,FOURTH ST
4598,8540000,,514,FOURTH ST
4575,8515000,,515,FOURTH ST
4599,8541000,,516,FOURTH ST
4600,8542000,,518,FOURTH ST
4601,8543000,,520,FOURTH ST
4602,8544000,,526,FOURTH ST
9250,8546100,,528,FOURTH ST
6302,10781000,,609,FOURTH ST
6355,10840000,,610,FOURTH ST
6301,10780000,,613,FOURTH ST
6356,10841000,,614,FOURTH ST
